Frequency (Hz),Trace 1 (dBV)
88500.9765625,-65.198684851561509
88525.390625,-66.568322633852574
88549.8046875,-67.7332140211998
88574.21875,-71.415767080127623
88598.6328125,-85.968433411177486
88623.046875,-69.262788330655439
88647.4609375,-67.402245613540828
88671.875,-68.189255925490741
88696.2890625,-72.10367842891597
88720.703125,-72.021596782128682
88745.1171875,-65.962332928819123
88769.53125,-63.459804395328689
88793.9453125,-62.361730190377934
88818.359375,-62.811959429091132
88842.7734375,-63.908486359473514
88867.1875,-66.072996985355999
88891.6015625,-70.358583256151476
88916.015625,-73.777467967737294
88940.4296875,-69.843781555140495
88964.84375,-66.346773751503193
88989.2578125,-64.646471622709214
89013.671875,-63.637227087852757
89038.0859375,-63.82049383409975
89062.5,-65.419419578058353
89086.9140625,-68.139100085216498
89111.328125,-72.984054592711956
89135.7421875,-74.188062741465885
89160.15625,-71.390168254791377
89184.5703125,-70.204699076179608
89208.984375,-69.717333246151696
89233.3984375,-68.583907686928995
89257.8125,-66.366762877457688
89282.2265625,-65.623814356845145
89306.640625,-66.314344402866183
89331.0546875,-67.022342195429601
89355.46875,-69.184551821982424
89379.8828125,-73.388671961464297
89404.296875,-72.899954315186363
89428.7109375,-71.205056097724551
89453.125,-71.299264745327577
89477.5390625,-71.485777669682236
89501.953125,-69.907615183684172
89526.3671875,-68.368609131855976
89550.78125,-67.364471426195621
89575.1953125,-66.93695075979862
89599.609375,-65.929779772205393
89624.0234375,-64.923461587359654
89648.4375,-65.269926646797629
89672.8515625,-66.099881042439833
89697.265625,-67.371012545945604
89721.6796875,-70.061744911633014
89746.09375,-71.50034403073407
89770.5078125,-72.800496979797856
89794.921875,-75.313352806630064
89819.3359375,-79.647407897928929
89843.75,-77.212115061033884
89868.1640625,-70.98301530870819
89892.578125,-67.440334352060944
89916.9921875,-66.841554450156579
89941.40625,-69.492216077161316
89965.8203125,-65.296092290022742
89990.234375,-62.287872922319707
90014.6484375,-62.496478329958933
90039.0625,-65.131413517422601
90063.4765625,-68.481494167016848
90087.890625,-73.678695948948729
90112.3046875,-76.716000578307572
90136.71875,-72.343308042594174
90161.1328125,-72.686455266944861
90185.546875,-71.69125863286034
90209.9609375,-67.116070548069061
90234.375,-65.18645544802915
90258.7890625,-65.468123367897846
90283.203125,-67.864221072712894
90307.6171875,-75.290777509637024
90332.03125,-72.257517258593026
90356.4453125,-68.870079448448379
90380.859375,-68.119106842912544
90405.2734375,-71.824274934316009
90429.6875,-75.306500316318449
90454.1015625,-70.796434579493578
90478.515625,-71.073402996761757
90502.9296875,-71.332071359647173
90527.34375,-70.688232294308023
90551.7578125,-72.34785935296371
90576.171875,-76.960256718286047
90600.5859375,-78.453487138530122
90625,-67.471813573429117
90649.4140625,-62.151880098107988
90673.828125,-60.686010492717635
90698.2421875,-62.149439706342342
90722.65625,-67.031823482785271
90747.0703125,-74.355636246185028
90771.484375,-69.737547380245744
90795.8984375,-66.884861450096778
90820.3125,-69.762883884312089
90844.7265625,-82.383696505677619
90869.140625,-80.532604182093934
90893.5546875,-74.379896502635333
90917.96875,-71.5541818171166
90942.3828125,-70.341341816775952
90966.796875,-69.344728361127864
90991.2109375,-71.674960963929593
91015.625,-76.588188656533532
91040.0390625,-81.401081991329235
91064.453125,-82.199055587035161
91088.8671875,-78.997192725384465
91113.28125,-72.068571626044857
91137.6953125,-69.229904058231867
91162.109375,-66.598900820865552
91186.5234375,-66.853909607216906
91210.9375,-72.339121291071592
91235.3515625,-73.958881603034939
91259.765625,-69.800255555982972
91284.1796875,-67.937262310257097
91308.59375,-69.021037029164987
91333.0078125,-71.792653099382036
91357.421875,-72.509689826880631
91381.8359375,-75.969529488330323
91406.25,-81.822284127167805
91430.6640625,-79.232261571461095
91455.078125,-75.568455281904619
91479.4921875,-68.490771592388057
91503.90625,-66.410290094931227
91528.3203125,-67.60006367691895
91552.734375,-67.427217939646965
91577.1484375,-67.021991478434003
91601.5625,-68.106056516555057
91625.9765625,-66.175990736004792
91650.390625,-64.2462078005493
91674.8046875,-67.117537019007244
91699.21875,-73.967865001071374
91723.6328125,-72.412532315007553
91748.046875,-66.273116829144271
91772.4609375,-65.237715250981466
91796.875,-68.164572288064946
91821.2890625,-70.419506761884094
91845.703125,-76.420284138114113
91870.1171875,-82.895909827284271
91894.53125,-75.217867670794021
91918.9453125,-70.844479067352111
91943.359375,-66.229145123735648
91967.7734375,-64.433079868221384
91992.1875,-64.487809659702805
92016.6015625,-65.47834963540366
92041.015625,-68.644998939194409
92065.4296875,-70.327051941953172
92089.84375,-68.887196106031624
92114.2578125,-66.976807552769287
92138.671875,-65.877649789959889
92163.0859375,-66.585001489823199
92187.5,-65.786356144881125
92211.9140625,-64.824052768140191
92236.328125,-66.368532132354147
92260.7421875,-66.416096280790143
92285.15625,-64.454292163841757
92309.5703125,-64.754966424860129
92333.984375,-66.624405294389689
92358.3984375,-68.866151959265238
92382.8125,-74.568312305148709
92407.2265625,-83.686137893123856
92431.640625,-78.628919525084498
92456.0546875,-73.944232530875439
92480.46875,-69.698323259087559
92504.8828125,-66.465592712069395
92529.296875,-65.556248991044995
92553.7109375,-66.259406703393665
92578.125,-69.096431741687724
92602.5390625,-72.251461763886439
92626.953125,-72.095768380635178
92651.3671875,-70.158177231007514
92675.78125,-75.089350837220806
92700.1953125,-82.770209613740292
92724.609375,-69.761216139720091
92749.0234375,-65.128392567343852
92773.4375,-63.906453135845865
92797.8515625,-64.241001866379278
92822.265625,-65.956769232688146
92846.6796875,-66.272276980657537
92871.09375,-64.304244483111304
92895.5078125,-64.545659225056227
92919.921875,-65.886332326996978
92944.3359375,-68.428077196159123
92968.75,-71.057442757521756
92993.1640625,-68.050341717626182
93017.578125,-63.754406505709753
93041.9921875,-62.435186774495264
93066.40625,-64.17968630718407
93090.8203125,-67.566465392614987
93115.234375,-69.056675994681186
93139.6484375,-72.438236438597301
93164.0625,-78.636780212805775
93188.4765625,-79.740782184471215
93212.890625,-73.852118747622129
93237.3046875,-70.16141224306989
93261.71875,-68.276353989271271
93286.1328125,-64.732785916456464
93310.546875,-63.279913300815416
93334.9609375,-65.086841015480644
93359.375,-70.214787279265863
93383.7890625,-81.438939511982809
93408.203125,-71.305128490591571
93432.6171875,-64.777153553211249
93457.03125,-62.38234887688111
93481.4453125,-61.356823719984263
93505.859375,-61.081694272337046
93530.2734375,-61.295900389858247
93554.6875,-61.091625795674446
93579.1015625,-60.863577767489843
93603.515625,-61.774817538266547
93627.9296875,-63.270670291505063
93652.34375,-63.392627185696611
93676.7578125,-63.403310284645535
93701.171875,-64.013875905450121
93725.5859375,-64.545735090241166
93750,-65.63074071900752
93774.4140625,-68.306175957231488
93798.828125,-71.506704590074193
93823.2421875,-70.139660602558976
93847.65625,-65.60087908870004
93872.0703125,-63.031545487479974
93896.484375,-62.000579806721127
93920.8984375,-62.004330012749406
93945.3125,-62.900976323422142
93969.7265625,-64.757501427087433
93994.140625,-65.179133968731108
94018.5546875,-64.046684753198463
94042.96875,-63.701194396631237
94067.3828125,-64.139371516831318
94091.796875,-65.889406228108243
94116.2109375,-69.323325187604894
94140.625,-71.63470227650717
94165.0390625,-72.863062815766114
94189.453125,-73.044774795612227
94213.8671875,-73.922373429858382
94238.28125,-77.983537049670858
94262.6953125,-74.904231197117326
94287.109375,-68.574822873232762
94311.5234375,-67.202431014877789
94335.9375,-67.747585667131901
94360.3515625,-69.25715684317403
94384.765625,-76.661850878680056
94409.1796875,-72.628007465582314
94433.59375,-69.676819713461285
94458.0078125,-70.366680611719048
94482.421875,-75.273224993506204
94506.8359375,-96.319741046007991
94531.25,-73.871865993599613
94555.6640625,-68.654486223987732
94580.078125,-68.294219402144122
94604.4921875,-68.921458490732704
94628.90625,-68.541446054642378
94653.3203125,-68.062909282702989
94677.734375,-68.2620116420876
94702.1484375,-71.748832291486679
94726.5625,-75.77921836608175
94750.9765625,-74.913842747755737
94775.390625,-76.286836589030045
94799.8046875,-75.118764459033386
94824.21875,-70.515871966138178
94848.6328125,-69.686892099624018
94873.046875,-71.711138804315752
94897.4609375,-72.002576662505831
94921.875,-70.607726851697151
94946.2890625,-69.076276985989892
94970.703125,-67.196020467528953
94995.1171875,-67.151433543037896
95019.53125,-69.166701505623124
95043.9453125,-74.0999087399003
95068.359375,-75.634101425681052
95092.7734375,-73.87876502913582
95117.1875,-75.089914632085808
95141.6015625,-73.945939987099024
95166.015625,-76.735027537019477
95190.4296875,-79.855519565858842
95214.84375,-72.243841440744291
95239.2578125,-69.597835134648335
95263.671875,-69.218852970908969
95288.0859375,-71.25087266982284
95312.5,-74.765389424743361
95336.9140625,-73.755426214022762
95361.328125,-73.32887434347839
95385.7421875,-72.72631118658262
95410.15625,-69.486987342793867
95434.5703125,-67.042181602317925
95458.984375,-67.974905210062659
95483.3984375,-69.867550290635037
95507.8125,-70.727371980769846
95532.2265625,-74.195160089891814
95556.640625,-74.160095324136435
95581.0546875,-77.241467798224562
95605.46875,-74.814566668397632
95629.8828125,-72.897947528366046
95654.296875,-71.564942215981489
95678.7109375,-73.539291090985984
95703.125,-82.076974365228125
95727.5390625,-71.644835113185351
95751.953125,-70.578424595638552
95776.3671875,-73.399337162602734
95800.78125,-75.425017970164731
95825.1953125,-70.563837481151353
95849.609375,-68.919071518512453
95874.0234375,-68.636279244861569
95898.4375,-69.623072404197984
95922.8515625,-73.320827359642507
95947.265625,-71.617376216174733
95971.6796875,-66.758114866896065
95996.09375,-66.564591097046616
96020.5078125,-67.80004393018541
96044.921875,-69.732876455383348
96069.3359375,-76.793860552234506
96093.75,-74.623491300578181
96118.1640625,-73.847338001500603
96142.578125,-68.532611460766063
96166.9921875,-66.85466204359065
96191.40625,-68.170761535282637
96215.8203125,-66.416146888047564
96240.234375,-66.650686143606393
96264.6484375,-68.19505584219003
96289.0625,-67.128144412358807
96313.4765625,-67.708025667887895
96337.890625,-68.608785297857494
96362.3046875,-67.218436039521734
96386.71875,-66.963344277627016
96411.1328125,-69.458251684746728
96435.546875,-71.599158977907919
96459.9609375,-72.635807913506071
96484.375,-72.748177136753952
96508.7890625,-73.735219911277866
96533.203125,-71.770179560458971
96557.6171875,-67.895926241552743
96582.03125,-66.818158759390741
96606.4453125,-70.386147694427521
96630.859375,-76.573485242327237
96655.2734375,-80.314543616340956
96679.6875,-76.034373860230446
96704.1015625,-68.362154852786659
96728.515625,-65.825645199757062
96752.9296875,-65.992516273515491
96777.34375,-67.065258357103644
96801.7578125,-68.572894376156455
96826.171875,-66.200956393678652
96850.5859375,-65.020673999817376
96875,-66.196570505115474
96899.4140625,-67.551636232542037
96923.828125,-68.678715508676206
96948.2421875,-69.242117283223337
96972.65625,-69.477997717419569
96997.0703125,-72.230126953836987
97021.484375,-81.022589315218198
97045.8984375,-77.019624012637664
97070.3125,-71.226177692486928
97094.7265625,-68.653554206700463
97119.140625,-67.704395797408978
97143.5546875,-70.543794753025395
97167.96875,-78.145136797085087
97192.3828125,-98.037226324117967
97216.796875,-94.133843395305576
97241.2109375,-78.675435306377366
97265.625,-73.217252854225748
97290.0390625,-73.156097829743629
97314.453125,-73.284432363879176
97338.8671875,-73.489737453201997
97363.28125,-71.500292662593381
97387.6953125,-68.729445098410025
97412.109375,-67.185272073535145
97436.5234375,-65.905458269133987
97460.9375,-67.363865784367931
97485.3515625,-71.556437925888531
97509.765625,-73.019292381266581
97534.1796875,-73.837947423076542
97558.59375,-70.700749194166121
97583.0078125,-69.074275157298175
97607.421875,-70.680962127275279
97631.8359375,-71.419242371412338
97656.25,-71.620510384654779
97680.6640625,-73.09520062781354
97705.078125,-70.242068433552035
97729.4921875,-67.976786862018614
97753.90625,-69.7316654020713
97778.3203125,-72.420625576164241
97802.734375,-73.179197583752924
97827.1484375,-75.085788251821654
97851.5625,-79.796494903881168
97875.9765625,-90.759512221466593
97900.390625,-96.846486892594612
97924.8046875,-90.110627634481801
97949.21875,-78.272203463132129
97973.6328125,-73.634181346872083
97998.046875,-72.102021346651014
98022.4609375,-67.837684959382983
98046.875,-64.555885704550377
98071.2890625,-63.648197338312571
98095.703125,-63.491354649096266
98120.1171875,-64.69503958572831
98144.53125,-67.592686301896563
98168.9453125,-71.027244827800502
98193.359375,-71.648858778158939
98217.7734375,-70.565815151368341
98242.1875,-70.340862377492968
98266.6015625,-73.230483313556419
98291.015625,-71.532608359983072
98315.4296875,-70.009970243130738
98339.84375,-68.485579818421982
98364.2578125,-66.75371674265601
98388.671875,-64.784174553983092
98413.0859375,-64.606605727014539
98437.5,-67.070133893870121
98461.9140625,-66.813803702383055
98486.328125,-64.990378356628099
98510.7421875,-63.795175239115125
98535.15625,-64.051252156681528
98559.5703125,-66.787301069738746
98583.984375,-70.747061727850109
98608.3984375,-75.637140859742814
98632.8125,-82.677997939312888
98657.2265625,-77.664659005536478
98681.640625,-74.252141874016488
98706.0546875,-73.729843058035939
98730.46875,-73.50951356960114
98754.8828125,-74.78284304608718
98779.296875,-79.430105314268587
98803.7109375,-78.549659930954064
98828.125,-73.586562326704083
98852.5390625,-70.154928613180459
98876.953125,-69.574695479741266
98901.3671875,-71.066130602421168
98925.78125,-72.41645065193272
98950.1953125,-72.059272004032948
98974.609375,-76.938163949416577
98999.0234375,-80.237027346922162
99023.4375,-71.709400352101497
99047.8515625,-68.368879593486184
99072.265625,-66.903772309289707
99096.6796875,-66.693378471556684
99121.09375,-68.584797848432132
99145.5078125,-71.107372555031219
99169.921875,-72.718975690887191
99194.3359375,-80.161732871127043
99218.75,-88.49058994330727
99243.1640625,-90.251536734943699
99267.578125,-79.683880644665109
99291.9921875,-70.945182687859727
99316.40625,-67.802647876171534
99340.8203125,-67.016182711177919
99365.234375,-68.065004269802444
99389.6484375,-69.807332752537747
99414.0625,-70.259801776152202
99438.4765625,-71.944118611980969
99462.890625,-80.857934959096013
99487.3046875,-75.383489972331986
99511.71875,-69.243037098400663
99536.1328125,-66.382097770675102
99560.546875,-66.765475523707693
99584.9609375,-69.219137017789222
99609.375,-71.469521407100999
99633.7890625,-73.481739721698716
99658.203125,-76.117743061281175
99682.6171875,-75.830462423215124
99707.03125,-76.786098162760069
99731.4453125,-76.899175706459886
99755.859375,-73.954006719675803
99780.2734375,-72.330895619589711
99804.6875,-68.820620999790904
99829.1015625,-66.50086589751794
99853.515625,-67.062472526862948
99877.9296875,-71.172267915050341
99902.34375,-81.013351948108266
99926.7578125,-78.758569529204777
99951.171875,-74.692587198247054
99975.5859375,-72.863818395569865
100000,-72.64005697387644
